,x,x_labels
50076,female,0
50077,female,0
50078,female,0
50079,male,1
50080,female,0
50081,female,0
50082,female,0
50083,male,1
50084,female,0
50085,female,0
50086,female,0
50087,female,0
50088,female,0
50089,male,1
50090,male,1
50091,male,1
50092,male,1
50093,female,0
50094,female,0
50095,male,1
50096,male,1
50097,female,0
50098,male,1
50099,male,1
50100,male,1
50101,male,1
50102,male,1
50103,female,0
50104,male,1
50105,female,0
50106,female,0
50107,male,1
50108,male,1
50109,female,0
50110,male,1
50111,male,1
50112,female,0
50113,male,1
50114,female,0
50115,female,0
50116,female,0
50117,male,1
50118,female,0
50119,female,0
50120,female,0
50121,female,0
50122,female,0
50123,female,0
50124,female,0
50125,female,0
50126,female,0
50127,female,0
50128,female,0
50129,female,0
50130,male,1
50131,female,0
50132,female,0
50133,female,0
50134,female,0
50135,male,1
50136,female,0
50137,female,0
50138,female,0
50139,female,0
50140,male,1
50141,female,0
50142,female,0
50143,female,0
50144,female,0
50145,female,0
50146,female,0
50147,male,1
50148,female,0
50149,female,0
50150,female,0
50151,female,0
50152,female,0
50153,male,1
50154,female,0
50155,female,0
50156,male,1
50157,female,0
50158,female,0
50159,female,0
50160,male,1
50161,male,1
50162,male,1
50163,female,0
50164,female,0
50165,female,0
50166,male,1
50167,female,0
50168,male,1
50169,male,1
50170,female,0
50171,female,0
50172,male,1
50173,male,1
50174,female,0
50175,female,0
50176,female,0
50177,female,0
50178,male,1
50179,female,0
50180,female,0
50181,female,0
50182,male,1
50183,female,0
50184,female,0
50185,female,0
50186,female,0
50187,male,1
50188,female,0
50189,male,1
50190,female,0
50191,female,0
50192,female,0
50193,male,1
50194,female,0
50195,male,1
50196,female,0
50197,male,1
50198,female,0
50199,female,0
50200,female,0
50201,male,1
50202,female,0
50203,female,0
50204,female,0
50205,female,0
50206,male,1
50207,female,0
50208,female,0
50209,male,1
50210,female,0
50211,male,1
50212,female,0
50213,female,0
50214,female,0
50215,female,0
50216,female,0
50217,female,0
50218,male,1
50219,female,0
50220,male,1
50221,female,0
50222,female,0
50223,female,0
50224,male,1
50225,female,0
50226,female,0
50227,female,0
50228,female,0
50229,female,0
50230,male,1
50231,male,1
50232,female,0
50233,female,0
50234,female,0
50235,female,0
50236,male,1
50237,male,1
50238,female,0
50239,female,0
50240,female,0
50241,female,0
50242,female,0
50243,female,0
50244,female,0
50245,female,0
50246,male,1
50247,female,0
50248,female,0
50249,male,1
50250,female,0
50251,female,0
50252,male,1
50253,female,0
50254,female,0
50255,female,0
50256,male,1
50257,female,0
50258,female,0
50259,female,0
50260,female,0
50261,male,1
50262,female,0
50263,female,0
50264,male,1
50265,female,0
50266,female,0
50267,female,0
50268,female,0
50269,female,0
50270,male,1
50271,female,0
50272,female,0
50273,female,0
50274,female,0
50275,male,1
50276,female,0
50277,female,0
50278,female,0
50279,female,0
50280,female,0
50281,male,1
50282,female,0
50283,female,0
50284,female,0
50285,male,1
50286,female,0
50287,female,0
50288,female,0
50289,female,0
50290,female,0
50291,female,0
50292,female,0
50293,male,1
50294,female,0
50295,male,1
50296,female,0
50297,female,0
50298,male,1
50299,male,1
50300,male,1
50301,male,1
50302,male,1
50303,male,1
50304,male,1
50305,male,1
50306,male,1
50307,male,1
50308,male,1
50309,female,0
50310,female,0
50311,male,1
50312,male,1
50313,female,0
50314,female,0
50315,male,1
50316,male,1
50317,female,0
50318,male,1
50319,male,1
50320,male,1
50321,male,1
50322,male,1
50323,male,1
50324,male,1
50325,male,1
50326,male,1
50327,male,1
50328,male,1
50329,male,1
50330,female,0
50331,male,1
50332,female,0
50333,male,1
50334,male,1
50335,male,1
50336,male,1
50337,male,1
50338,male,1
50339,male,1
50340,male,1
50341,male,1
50342,male,1
50343,male,1
50344,male,1
50345,female,0
50346,male,1
50347,male,1
50348,male,1
50349,male,1
50350,male,1
50351,male,1
50352,male,1
50353,male,1
50354,male,1
50355,male,1
50356,female,0
50357,male,1
50358,male,1
50359,female,0
50360,male,1
50361,male,1
50362,male,1
50363,female,0
50364,male,1
50365,female,0
50366,male,1
50367,female,0
50368,female,0
50369,male,1
50370,male,1
50371,male,1
50372,male,1
50373,male,1
50374,male,1
50375,male,1
50376,male,1
50377,male,1
50378,male,1
50379,male,1
50380,male,1
50381,male,1
50382,male,1
50383,male,1
50384,male,1
50385,male,1
50386,male,1
50387,female,0
50388,male,1
50389,male,1
50390,female,0
50391,male,1
50392,male,1
50393,female,0
50394,female,0
50395,male,1
50396,male,1
50397,male,1
50398,male,1
50399,male,1
50400,male,1
50401,male,1
50402,male,1
50403,male,1
50404,male,1
50405,male,1
50406,female,0
50407,female,0
50408,male,1
50409,male,1
50410,male,1
50411,male,1
50412,male,1
50413,male,1
50414,male,1
50415,male,1
50416,male,1
50417,male,1
50418,male,1
50419,female,0
50420,male,1
50421,female,0
50422,male,1
50423,male,1
50424,male,1
50425,female,0
50426,male,1
50427,male,1
50428,male,1
50429,male,1
50430,male,1
50431,male,1
50432,male,1
50433,female,0
50434,female,0
50435,male,1
50436,male,1
50437,male,1
50438,male,1
50439,male,1
50440,female,0
50441,male,1
50442,male,1
50443,male,1
50444,male,1
50445,male,1
50446,male,1
50447,male,1
50448,female,0
50449,female,0
50450,male,1
50451,male,1
50452,female,0
50453,female,0
50454,male,1
50455,female,0
50456,male,1
50457,male,1
50458,male,1
50459,male,1
50460,male,1
50461,female,0
50462,male,1
50463,male,1
50464,male,1
50465,male,1
50466,female,0
50467,female,0
50468,male,1
50469,male,1
50470,male,1
50471,male,1
50472,male,1
50473,male,1
50474,male,1
50475,female,0
50476,male,1
50477,male,1
50478,male,1
50479,male,1
50480,male,1
50481,female,0
50482,male,1
50483,male,1
50484,male,1
50485,male,1
50486,male,1
50487,male,1
50488,male,1
50489,male,1
50490,female,0
50491,male,1
50492,male,1
50493,male,1
50494,female,0
50495,male,1
50496,male,1
50497,male,1
50498,male,1
50499,male,1
50500,male,1
50501,male,1
50502,male,1
50503,male,1
50504,male,1
50505,male,1
50506,female,0
50507,male,1
50508,male,1
50509,male,1
50510,male,1
50511,male,1
50512,female,0
50513,male,1
50514,male,1
50515,male,1
50516,male,1
50517,male,1
50518,male,1
50519,male,1
50520,male,1
50521,male,1
50522,male,1
50523,male,1
50524,female,0
50525,male,1
50526,female,0
50527,male,1
50528,male,1
50529,male,1
50530,male,1
50531,female,0
50532,female,0
50533,female,0
50534,male,1
50535,male,1
50536,male,1
50537,female,0
50538,male,1
50539,male,1
50540,female,0
50541,male,1
50542,male,1
50543,male,1
50544,female,0
50545,male,1
50546,female,0
50547,female,0
50548,male,1
50549,male,1
50550,male,1
50551,male,1
50552,male,1
50553,male,1
50554,male,1
50555,female,0
50556,male,1
50557,male,1
50558,male,1
50559,male,1
50560,male,1
50561,male,1
50562,male,1
50563,female,0
50564,male,1
50565,male,1
50566,female,0
50567,male,1
50568,female,0
50569,male,1
50570,male,1
50571,male,1
50572,female,0
50573,male,1
50574,female,0
50575,female,0
50576,female,0
50577,male,1
50578,male,1
50579,male,1
50580,male,1
50581,female,0
50582,male,1
50583,male,1
50584,male,1
50585,female,0
50586,female,0
50587,male,1
50588,male,1
50589,male,1
50590,female,0
50591,male,1
50592,male,1
50593,male,1
50594,male,1
50595,male,1
50596,male,1
50597,male,1
50598,male,1
50599,male,1
50600,male,1
50601,male,1
50602,male,1
50603,male,1
50604,female,0
50605,female,0
50606,male,1
50607,male,1
50608,male,1
50609,female,0
50610,female,0
50611,male,1
50612,female,0
50613,male,1
50614,male,1
50615,male,1
50616,female,0
50617,male,1
50618,male,1
50619,male,1
50620,male,1
50621,male,1
50622,male,1
50623,male,1
50624,male,1
50625,male,1
50626,female,0
50627,male,1
50628,male,1
50629,female,0
50630,male,1
50631,male,1
50632,male,1
50633,female,0
50634,male,1
50635,male,1
50636,female,0
50637,male,1
50638,female,0
50639,female,0
50640,male,1
50641,male,1
50642,male,1
50643,male,1
50644,male,1
50645,male,1
50646,male,1
50647,male,1
50648,male,1
50649,male,1
50650,male,1
50651,male,1
50652,male,1
50653,male,1
50654,female,0
50655,male,1
50656,male,1
50657,male,1
50658,male,1
50659,male,1
50660,male,1
50661,male,1
50662,female,0
50663,male,1
50664,female,0
50665,male,1
50666,female,0
50667,male,1
50668,male,1
50669,male,1
50670,female,0
50671,male,1
50672,male,1
50673,male,1
50674,female,0
50675,female,0
50676,male,1
50677,male,1
50678,male,1
50679,male,1
50680,male,1
50681,female,0
50682,female,0
50683,male,1
50684,male,1
50685,female,0
50686,female,0
50687,male,1
50688,male,1
50689,male,1
50690,male,1
50691,male,1
50692,male,1
50693,male,1
50694,male,1
50695,female,0
50696,female,0
50697,female,0
50698,female,0
50699,male,1
50700,male,1
50701,male,1
50702,male,1
50703,male,1
50704,male,1
50705,male,1
50706,male,1
50707,male,1
50708,female,0
50709,male,1
50710,female,0
50711,male,1
50712,female,0
50713,male,1
50714,female,0
50715,male,1
50716,male,1
50717,male,1
50718,male,1
50719,male,1
50720,male,1
50721,female,0
50722,male,1
50723,male,1
50724,female,0
50725,female,0
50726,male,1
50727,male,1
50728,male,1
50729,female,0
50730,male,1
50731,male,1
50732,male,1
50733,male,1
50734,female,0
50735,male,1
50736,female,0
50737,female,0
50738,female,0
50739,male,1
50740,female,0
50741,male,1
50742,male,1
50743,female,0
50744,male,1
50745,female,0
50746,male,1
50747,female,0
50748,male,1
50749,female,0
50750,male,1
50751,male,1
50752,female,0
50753,male,1
50754,female,0
50755,male,1
50756,male,1
50757,male,1
50758,female,0
50759,female,0
50760,female,0
50761,female,0
50762,female,0
50763,male,1
50764,male,1
50765,male,1
50766,male,1
50767,male,1
50768,male,1
50769,male,1
50770,male,1
50771,male,1
50772,male,1
50773,female,0
50774,female,0
50775,female,0
50776,male,1
50777,female,0
50778,male,1
50779,male,1
50780,male,1
50781,male,1
50782,male,1
50783,male,1
50784,male,1
50785,male,1
50786,male,1
50787,male,1
50788,male,1
50789,male,1
50790,male,1
50791,male,1
50792,female,0
50793,male,1
50794,female,0
50795,male,1
50796,male,1
50797,male,1
50798,male,1
50799,male,1
50800,male,1
50801,female,0
50802,female,0
50803,male,1
50804,male,1
50805,female,0
50806,male,1
50807,male,1
50808,female,0
50809,male,1
50810,female,0
50811,female,0
50812,male,1
50813,male,1
50814,male,1
50815,female,0
50816,male,1
50817,female,0
50818,male,1
50819,male,1
50820,male,1
50821,female,0
50822,female,0
50823,female,0
50824,female,0
50825,male,1
50826,female,0
50827,female,0
50828,female,0
50829,male,1
50830,male,1
50831,female,0
50832,male,1
50833,male,1
50834,male,1
50835,male,1
50836,female,0
50837,female,0
50838,female,0
50839,male,1
50840,female,0
50841,male,1
50842,female,0
50843,female,0
50844,male,1
50845,male,1
50846,female,0
50847,male,1
50848,female,0
50849,male,1
50850,male,1
50851,female,0
50852,male,1
50853,female,0
50854,female,0
50855,female,0
50856,male,1
50857,female,0
50858,female,0
50859,female,0
50860,female,0
50861,female,0
50862,male,1
50863,female,0
50864,female,0
50865,female,0
50866,female,0
50867,male,1
50868,female,0
50869,female,0
50870,male,1
50871,male,1
50872,female,0
50873,female,0
50874,male,1
50875,male,1
50876,female,0
50877,female,0
50878,male,1
50879,male,1
50880,male,1
50881,male,1
50882,male,1
50883,female,0
50884,male,1
50885,female,0
50886,male,1
50887,female,0
50888,female,0
50889,male,1
50890,female,0
50891,female,0
50892,male,1
50893,male,1
50894,female,0
50895,female,0
50896,female,0
50897,female,0
50898,male,1
50899,male,1
50900,female,0
50901,female,0
50902,female,0
50903,male,1
50904,male,1
50905,male,1
50906,male,1
50907,male,1
50908,female,0
50909,male,1
50910,female,0
50911,female,0
50912,male,1
50913,male,1
50914,male,1
50915,male,1
50916,male,1
50917,female,0
50918,male,1
50919,female,0
50920,female,0
50921,male,1
50922,male,1
50923,male,1
50924,female,0
50925,female,0
50926,male,1
50927,female,0
50928,female,0
50929,male,1
50930,female,0
50931,male,1
50932,male,1
50933,male,1
50934,female,0
50935,female,0
50936,male,1
50937,male,1
50938,male,1
50939,male,1
50940,male,1
50941,female,0
50942,female,0
50943,female,0
50944,male,1
50945,male,1
50946,male,1
50947,female,0
50948,male,1
50949,male,1
50950,female,0
50951,male,1
50952,female,0
50953,male,1
50954,female,0
50955,male,1
50956,female,0
50957,male,1
50958,male,1
50959,male,1
50960,male,1
50961,male,1
50962,male,1
50963,female,0
50964,male,1
50965,female,0
50966,female,0
50967,male,1
50968,male,1
50969,male,1
50970,female,0
50971,female,0
50972,female,0
50973,male,1
50974,male,1
50975,male,1
50976,male,1
50977,male,1
50978,female,0
50979,female,0
50980,male,1
50981,male,1
50982,male,1
50983,male,1
50984,male,1
50985,female,0
50986,male,1
50987,male,1
50988,male,1
50989,male,1
50990,female,0
50991,male,1
50992,male,1
50993,male,1
50994,female,0
50995,female,0
50996,female,0
50997,female,0
50998,female,0
50999,male,1
51000,female,0
51001,male,1
51002,female,0
51003,female,0
51004,male,1
51005,male,1
51006,male,1
51007,male,1
51008,female,0
51009,male,1
51010,female,0
51011,male,1
51012,male,1
51013,female,0
51014,female,0
51015,male,1
51016,female,0
51017,female,0
51018,male,1
51019,female,0
51020,male,1
51021,male,1
51022,female,0
51023,female,0
51024,female,0
51025,male,1
51026,male,1
51027,female,0
51028,male,1
51029,male,1
51030,female,0
51031,female,0
51032,female,0
51033,female,0
51034,female,0
51035,male,1
51036,female,0
51037,male,1
51038,female,0
51039,female,0
51040,male,1
51041,male,1
51042,male,1
51043,male,1
51044,male,1
51045,male,1
51046,male,1
51047,female,0
51048,male,1
51049,female,0
51050,female,0
51051,female,0
51052,male,1
51053,female,0
51054,female,0
51055,male,1
51056,male,1
51057,female,0
51058,male,1
51059,female,0
51060,female,0
51061,female,0
51062,male,1
51063,male,1
51064,male,1
51065,female,0
51066,female,0
51067,female,0
51068,female,0
51069,male,1
51070,female,0
51071,female,0
51072,male,1
51073,female,0
51074,male,1
51075,female,0
51076,male,1
51077,female,0
51078,female,0
51079,female,0
51080,female,0
51081,female,0
51082,male,1
51083,male,1
51084,female,0
51085,female,0
51086,female,0
51087,female,0
51088,male,1
51089,male,1
51090,female,0
51091,female,0
51092,male,1
51093,male,1
51094,male,1
51095,male,1
51096,female,0
51097,female,0
51098,female,0
51099,female,0
51100,female,0
51101,female,0
51102,male,1
51103,female,0
51104,female,0
51105,female,0
51106,female,0
51107,female,0
51108,female,0
51109,female,0
51110,female,0
51111,female,0
51112,female,0
51113,male,1
51114,female,0
51115,female,0
51116,male,1
51117,male,1
51118,female,0
51119,female,0
51120,female,0
51121,female,0
51122,male,1
51123,male,1
51124,female,0
51125,female,0
51126,female,0
51127,male,1
51128,female,0
51129,female,0
51130,female,0
51131,female,0
51132,female,0
51133,female,0
51134,female,0
51135,female,0
51136,male,1
51137,female,0
51138,female,0
51139,male,1
51140,female,0
51141,female,0
51142,female,0
51143,female,0
51144,male,1
51145,female,0
51146,female,0
51147,female,0
51148,female,0
51149,male,1
51150,male,1
51151,female,0
51152,female,0
51153,male,1
51154,female,0
51155,female,0
51156,female,0
51157,male,1
51158,female,0
51159,female,0
51160,female,0
51161,female,0
51162,female,0
51163,male,1
51164,female,0
51165,male,1
51166,female,0
51167,male,1
51168,male,1
51169,female,0
51170,male,1
51171,male,1
51172,female,0
51173,male,1
51174,female,0
51175,female,0
51176,female,0
51177,female,0
51178,female,0
51179,female,0
51180,female,0
51181,female,0
51182,male,1
51183,male,1
51184,male,1
51185,female,0
51186,female,0
51187,female,0
51188,male,1
51189,female,0
51190,female,0
51191,female,0
51192,male,1
51193,female,0
51194,male,1
51195,male,1
51196,female,0
51197,female,0
51198,male,1
51199,female,0
51200,female,0
51201,female,0
51202,male,1
51203,female,0
51204,female,0
51205,male,1
51206,female,0
51207,female,0
51208,female,0
51209,male,1
51210,female,0
51211,female,0
51212,male,1
51213,female,0
51214,female,0
51215,male,1
51216,female,0
51217,male,1
51218,male,1
51219,female,0
51220,male,1
51221,male,1
51222,male,1
51223,female,0
51224,female,0
51225,female,0
51226,female,0
51227,female,0
51228,female,0
51229,female,0
51230,female,0
51231,male,1
51232,female,0
51233,male,1
51234,female,0
51235,female,0
51236,female,0
51237,female,0
51238,female,0
51239,female,0
51240,female,0
51241,female,0
51242,female,0
51243,female,0
51244,female,0
51245,male,1
51246,female,0
51247,female,0
51248,female,0
51249,female,0
51250,female,0
51251,male,1
51252,male,1
51253,male,1
51254,female,0
51255,female,0
51256,male,1
51257,male,1
51258,male,1
51259,female,0
51260,female,0
51261,female,0
51262,female,0
51263,female,0
51264,female,0
51265,female,0
51266,female,0
51267,female,0
51268,female,0
51269,female,0
51270,female,0
51271,male,1
51272,male,1
51273,female,0
51274,female,0
51275,male,1
51276,female,0
51277,female,0
51278,female,0
51279,female,0
51280,female,0
51281,male,1
51282,male,1
51283,female,0
51284,female,0
51285,female,0
51286,female,0
51287,female,0
51288,female,0
51289,male,1
51290,female,0
51291,female,0
51292,male,1
51293,female,0
51294,male,1
51295,male,1
51296,female,0
51297,male,1
51298,male,1
51299,male,1
51300,male,1
51301,male,1
51302,female,0
51303,male,1
51304,male,1
51305,male,1
51306,male,1
51307,male,1
51308,male,1
51309,male,1
51310,male,1
51311,male,1
51312,female,0
51313,male,1
51314,male,1
51315,male,1
51316,male,1
51317,male,1
51318,male,1
51319,female,0
51320,male,1
51321,male,1
51322,female,0
51323,male,1
51324,male,1
51325,male,1
51326,male,1
51327,female,0
51328,male,1
